==============================================================================
STEP 15E — CROSS-ANCESTRY COLOCALIZATION
==============================================================================
Primary comparisons: 538
Powered in both ancestries: 17
Pending caches: 535
Priors: p1=0.0001, p2=0.0001, p12=1e-06, 1e-05, 0.0001
Primary p12: 1e-05
==============================================================================
[418/535] cmp_d27be2cfa6a1e60d | IFNGR1 | EAS
[419/535] cmp_4ef94caf53bd480f | IL12A | AFR
[420/535] cmp_943c5936cbcff26a | IL12A | CSA
[421/535] cmp_029184bacb2e5fd8 | IL12A | EAS
[422/535] cmp_face308db9f33a70 | IL12B | AFR
[423/535] cmp_fed358ca805b3c3e | IL12B | CSA
[424/535] cmp_74eb5925c4626270 | IL12B | EAS
[425/535] cmp_5c6e340a36104708 | JAK1 | AFR
[426/535] cmp_89640011637459ea | JAK1 | CSA
[427/535] cmp_8c82bdade3034c3e | JAK1 | EAS
[428/535] cmp_1e9ae074e40e398a | JAK2 | AFR
[429/535] cmp_d8eb00402944028b | JAK2 | CSA
[430/535] cmp_5b2b67e88398e55b | JAK2 | EAS
[431/535] cmp_e9eaa046575337b9 | KDM1A | AFR
[432/535] cmp_0dc5f2945c2f21d1 | KDM1A | CSA
[433/535] cmp_8a0ec5e7ce7ddb07 | KDM1A | EAS
[434/535] cmp_18bf92731dcbbcc8 | KIT | AFR
[435/535] cmp_c5c6a942ebb59e4f | KIT | CSA
[436/535] cmp_7aaa0a05bd83fbed | KIT | EAS
[437/535] cmp_bfc01b90f4d8df7f | MPL | AFR
[438/535] cmp_8a08e1bad7c62995 | MPL | CSA
[439/535] cmp_c813a3a2004fb6bd | MPL | EAS
[440/535] cmp_480d6daf54baee46 | PIK3CA | AFR
[441/535] cmp_090a8b2e128e603c | PIK3CA | CSA
[442/535] cmp_fe5114e73f9be5e8 | PIK3CA | EAS
[443/535] cmp_d145e0dbaa19ce1a | PIK3CB | AFR
[444/535] cmp_79511392eb1a415a | PIK3CB | CSA
[445/535] cmp_4f5997f4be833364 | PIK3CB | EAS
[446/535] cmp_a5cb7edcd0684533 | PIK3CD | AFR
[447/535] cmp_a3b3cff5a232fecb | PIK3CD | CSA
[448/535] cmp_02071f60be29f45b | PIK3CD | EAS
[449/535] cmp_7906543c413eaa09 | PIK3CG | AFR
[450/535] cmp_65b9e21f9ee56f62 | PIK3CG | CSA
[451/535] cmp_4aa64332dd92c267 | PIK3CG | EAS
[452/535] cmp_88c6906de1ea612c | THPO | AFR
[453/535] cmp_00943344950234cb | THPO | CSA
[454/535] cmp_753051b5ab931966 | THPO | EAS
[455/535] cmp_672e4bb04d1de71c | ACE | CSA
[456/535] cmp_e1a94c377813c6b6 | ACE | EAS
[457/535] cmp_9abb59e1c1e89c9f | ADRA1A | CSA
[458/535] cmp_075b376d729cbbdc | ADRA1A | EAS
[459/535] cmp_c83e9c2788ccbbba | ADRA2B | CSA
[460/535] cmp_ea007349ac369a60 | ADRA2B | EAS
[461/535] cmp_9ebe2620a7a5ddcd | ADRA2C | CSA
[462/535] cmp_b505091a89419c69 | ADRA2C | EAS
[463/535] cmp_09103f39122355d4 | ADRB1 | CSA
[464/535] cmp_85dc45cb0e4ef696 | ADRB1 | EAS
[465/535] cmp_25209c8791e72f54 | ADRB2 | CSA
[466/535] cmp_56f6aed3310d1b39 | ADRB2 | EAS
[467/535] cmp_a71751d3a9a8568a | AGT | CSA
[468/535] cmp_7e1bb91784daf874 | AGT | EAS
[469/535] cmp_a73ebd971255b53d | CACNA1C | CSA
[470/535] cmp_0b8353e0ef24feca | CACNA1C | EAS
[471/535] cmp_be14aa1d87690f1d | CHRNB4 | CSA
[472/535] cmp_b8b0225d1c9890a2 | CHRNB4 | EAS
[473/535] cmp_454a04f6c939f398 | CYP11B1 | CSA
[474/535] cmp_d0eae1c3d6328e31 | CYP11B1 | EAS
[475/535] cmp_5d17c0529b2b7df9 | CYP11B2 | CSA
[476/535] cmp_29b2c4ab14aed1a5 | CYP11B2 | EAS
[477/535] cmp_c3d72cc117775048 | EDNRA | CSA
[478/535] cmp_8287430549ba3f6f | EDNRA | EAS
[479/535] cmp_78733159446ee1c5 | MME | CSA
[480/535] cmp_aeab0c904bc9969c | MME | EAS
[481/535] cmp_8b7c116033df75f8 | NPR1 | CSA
[482/535] cmp_808eea98958b88ae | NPR1 | EAS
[483/535] cmp_d78e3ded7cd1e1cc | OPRL1 | CSA
[484/535] cmp_a4a6c8c04a2615d6 | OPRL1 | EAS
[485/535] cmp_c49e59890b6661ec | PDE5A | CSA
[486/535] cmp_8ee817355bbb2bbf | PDE5A | EAS
[487/535] cmp_ab04299a68fabf68 | REN | CSA
[488/535] cmp_e6a4ccbeffb610bc | REN | EAS
[489/535] cmp_4a83e585c686b53b | SLC12A2 | CSA
[490/535] cmp_4748ded11908badf | SLC12A2 | EAS
[491/535] cmp_a06fa49218dbd2d7 | VDR | CSA
[492/535] cmp_e07d4854fed91dc1 | VDR | EAS
[493/535] cmp_38f6078f8c287863 | ALOX5 | AFR
[494/535] cmp_f963e229e26ef254 | ALOX5 | CSA
[495/535] cmp_3cd145a306cb6a70 | ALOX5 | MID
[496/535] cmp_29230f9b79750967 | ANGPTL3 | AFR
[497/535] cmp_f0cf4964e6b5f030 | ANGPTL3 | CSA
[498/535] cmp_1d49c7f6775630d1 | ANGPTL3 | MID
[499/535] cmp_44f6beefa09c6ba0 | ANGPTL4 | AFR
[500/535] cmp_96ce964d4704c481 | ANGPTL4 | CSA
[501/535] cmp_327b1ec26d6eee5c | ANGPTL4 | MID
[502/535] cmp_c46c48b6b8c8c0da | APOB | AFR
[503/535] cmp_cf4e49ee6917e9e7 | APOB | CSA
[504/535] cmp_55e72b65deff56f6 | APOB | MID
[505/535] cmp_c19fd6087066e5ad | APOC3 | AFR
[506/535] cmp_58feb2f9cd1731f6 | APOC3 | CSA
[507/535] cmp_dfe8569d96c5c6ef | APOC3 | MID
[508/535] cmp_e54439ed586b3a5c | FGF21 | AFR
[509/535] cmp_6d7ba361d906c9f1 | FGF21 | CSA
[510/535] cmp_c80e5bff31014a68 | FGF21 | MID
[511/535] cmp_eafab6e5a8a920a4 | LPL | AFR
[512/535] cmp_9de93e69fed596e7 | LPL | CSA
[513/535] cmp_4cecb255412bf289 | LPL | MID
[514/535] cmp_4d779dc51a2509f0 | NR1H4 | AFR
[515/535] cmp_817e77ccfe88b655 | NR1H4 | CSA
[516/535] cmp_d5510796e99a279b | NR1H4 | MID
[517/535] cmp_1a57dfd16a3ff231 | PDE3A | AFR
[518/535] cmp_cdad6fec0a6c282b | PDE3A | CSA
[519/535] cmp_61eb1426b5acf70c | PDE3A | MID
[520/535] cmp_98c28405614ba81d | PDE4A | AFR
[521/535] cmp_7cda2348ac1402ce | PDE4A | CSA
[522/535] cmp_9715fd6d74c7f0b1 | PDE4A | MID
[523/535] cmp_fec2972dccc6591e | PDE4B | AFR
[524/535] cmp_f7e5de3a947334ca | PDE4B | CSA
[525/535] cmp_49e7143e7f8d9dbc | PDE4B | MID
[526/535] cmp_e332121c7099d932 | PDE4C | AFR
[527/535] cmp_d3557144640dfefd | PDE4C | CSA
[528/535] cmp_dcdb5a56195717e1 | PDE4C | MID
[529/535] cmp_953452341267199d | PPARA | AFR
[530/535] cmp_93ce22fec7c85bd8 | PPARA | CSA
[531/535] cmp_865bbb5c349bf4f3 | PPARA | MID
[532/535] cmp_112d8ff54d63db77 | PPARG | AFR
[533/535] cmp_d046571b4d69c0ca | PPARG | CSA
[534/535] cmp_f27a27d52a7eddbe | PPARG | MID
[535/535] cmp_8a50a9834b33764d | CSF3R | CSA

==============================================================================
STEP 15E — CROSS-ANCESTRY COLOCALIZATION
==============================================================================
Status: PASS
Valid comparison caches: 538 / 538
Invalid or missing caches: 0
Powered comparisons: 17
Headline powered units: 14
Headline median PP.H4: 0.8517 (95% bootstrap interval 0.1550, 0.9865)
Headline units with median PP.H4 >= 0.8: 8
Summary: output/15e_coloc_summary.json
==============================================================================
