bootstrap_requested_replicates,bootstrap_valid_replicates,candidate_source,candidate_trait_key,candidate_trait_name,ci_lower,ci_method,ci_upper,comparison_population,comparison_reference_population,comparison_uid,deming_bound,deming_near_boundary,deming_objective,deming_success,estimator,gene,gene_trait_uid,genome_build,is_primary_threshold,lead_sign_concordant,median_abs_eur_z,mixed_pool,n_variants,pearson_r,primary_approval_eligible,r2_threshold,sign_concordance,slope,unit_analysis_role,slope_se_approx,eur_analysis_n,comparison_analysis_n,comparison_population_feasibility,gene_feasibility,candidate_trait_name_feasibility,candidate_source_feasibility,sample_size_ratio,median_variant_se_ratio,median_eur_variant_se,median_comparison_variant_se,n_variant_effect_rows,gene_unit,candidate_trait_name_unit,candidate_source_unit,sensitivity_pool_assignment
1000,1000,GBMI,GBMI::Asthma,Asthma,0.9352735985083866,percentile bootstrap over ancestry-paired LD-pruned variants,1.7781365749835485,AFR,AFR,cmp_50dfe6ec581edb6f,7.111156011743552,False,8.045898313393591,True,fiqt,IL1RL1,gt_e0253f9da76890c4,GRCh38,True,True,7.77498850121534,False,6,0.9334851817244874,True,0.1,0.8333333333333334,1.4293244759327368,PRIMARY,0.2150200164705978,,,AFR,IL1RL1,Asthma,GBMI,,7.341658951418406,0.0058484,0.0359735,6,IL1RL1,Asthma,GBMI,B
1000,1000,GBMI,GBMI::Asthma,Asthma,0.4156265893431227,percentile bootstrap over ancestry-paired LD-pruned variants,1.7068720761847915,AFR,AFR,cmp_50dfe6ec581edb6f,7.111156011743552,False,8.045898313393591,True,deming,IL1RL1,gt_e0253f9da76890c4,GRCh38,True,True,7.77498850121534,False,6,0.9334851817244874,True,0.1,0.8333333333333334,1.2263246317383036,PRIMARY,0.3294054117899228,,,AFR,IL1RL1,Asthma,GBMI,,7.341658951418406,0.0058484,0.0359735,6,IL1RL1,Asthma,GBMI,B
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30620|both_sexes||irnt,Alanine aminotransferase,0.2701954956028704,percentile bootstrap over ancestry-paired LD-pruned variants,1.511446834923265,CSA,CSA,cmp_5181e0eccfa7681d,4.491190985068921,False,6.105668793557066,True,naive,PNPLA3,gt_c2f3696fd5d03431,GRCh37,True,True,9.384940573245292,False,6,0.7563052169967764,True,0.1,0.8333333333333334,0.8982381970137843,PRIMARY,0.31665156837350755,,,CSA,PNPLA3,Alanine aminotransferase,Pan-UKB,,6.664626952312295,0.0041975,0.031175,6,PNPLA3,Alanine aminotransferase,Pan-UKB,B
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30620|both_sexes||irnt,Alanine aminotransferase,0.27006088623727464,percentile bootstrap over ancestry-paired LD-pruned variants,1.518573199843956,CSA,CSA,cmp_5181e0eccfa7681d,4.491190985068921,False,6.105668793557066,True,fiqt,PNPLA3,gt_c2f3696fd5d03431,GRCh37,True,True,9.384940573245292,False,6,0.7563052169967764,True,0.1,0.8333333333333334,0.9003206730024407,PRIMARY,0.3185038917691313,,,CSA,PNPLA3,Alanine aminotransferase,Pan-UKB,,6.664626952312295,0.0041975,0.031175,6,PNPLA3,Alanine aminotransferase,Pan-UKB,B
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30620|both_sexes||irnt,Alanine aminotransferase,0.3296386936750176,percentile bootstrap over ancestry-paired LD-pruned variants,1.0749431481400333,CSA,CSA,cmp_5181e0eccfa7681d,4.491190985068921,False,6.105668793557066,True,deming,PNPLA3,gt_c2f3696fd5d03431,GRCh37,True,True,9.384940573245292,False,6,0.7563052169967764,True,0.1,0.8333333333333334,0.8255870230638704,PRIMARY,0.19013218108696953,,,CSA,PNPLA3,Alanine aminotransferase,Pan-UKB,,6.664626952312295,0.0041975,0.031175,6,PNPLA3,Alanine aminotransferase,Pan-UKB,B
1000,1000,GBMI,GBMI::Asthma,Asthma,-0.27366093822305404,percentile bootstrap over ancestry-paired LD-pruned variants,0.9822704760518939,AMR,AMR,cmp_5235bc263b35ea04,2.6573693201839648,False,2.2292763612053923,True,naive,IL4R,gt_aff18fde645e6a6f,GRCh38,True,True,7.1986126695909425,False,5,0.3520844846081194,True,0.1,0.6,0.531473864036793,PRIMARY,0.32039655426874547,,,AMR,IL4R,Asthma,GBMI,,7.281009647659053,0.0056092,0.049658,5,IL4R,Asthma,GBMI,A
1000,1000,GBMI,GBMI::Asthma,Asthma,-0.2768936118559971,percentile bootstrap over ancestry-paired LD-pruned variants,0.9917024565374843,AMR,AMR,cmp_5235bc263b35ea04,2.6573693201839648,False,2.2292763612053923,True,fiqt,IL4R,gt_aff18fde645e6a6f,GRCh38,True,True,7.1986126695909425,False,5,0.3520844846081194,True,0.1,0.6,0.5355914938987708,PRIMARY,0.32362739274803143,,,AMR,IL4R,Asthma,GBMI,,7.281009647659053,0.0056092,0.049658,5,IL4R,Asthma,GBMI,A
1000,1000,GBMI,GBMI::Asthma,Asthma,-0.1965698128390209,percentile bootstrap over ancestry-paired LD-pruned variants,0.9634447217488734,AMR,AMR,cmp_5235bc263b35ea04,2.6573693201839648,False,2.2292763612053923,True,deming,IL4R,gt_aff18fde645e6a6f,GRCh38,True,True,7.1986126695909425,False,5,0.3520844846081194,True,0.1,0.6,0.43550228693488957,PRIMARY,0.29592751288746655,,,AMR,IL4R,Asthma,GBMI,,7.281009647659053,0.0056092,0.049658,5,IL4R,Asthma,GBMI,A
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,0.2645071515373759,percentile bootstrap over ancestry-paired LD-pruned variants,1.9462269246381052,MID,MID,cmp_55e72b65deff56f6,5.754766998375745,False,2.342384306410427,True,naive,APOB,gt_e89d07b40f69aeb9,GRCh37,True,True,6.628448584736653,False,9,0.7215517331199378,True,0.1,0.7777777777777778,1.1509533996751489,PRIMARY,0.42901802950613394,,,MID,APOB,Triglycerides,Pan-UKB,,14.298323036187115,0.004222,0.05655,9,APOB,Triglycerides,Pan-UKB,B
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,0.2648936027681418,percentile bootstrap over ancestry-paired LD-pruned variants,1.9713682958154872,MID,MID,cmp_55e72b65deff56f6,5.754766998375745,False,2.342384306410427,True,fiqt,APOB,gt_e89d07b40f69aeb9,GRCh37,True,True,6.628448584736653,False,9,0.7215517331199378,True,0.1,0.7777777777777778,1.1602339413075722,PRIMARY,0.4353331761470619,,,MID,APOB,Triglycerides,Pan-UKB,,14.298323036187115,0.004222,0.05655,9,APOB,Triglycerides,Pan-UKB,B
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,0.25156810589612943,percentile bootstrap over ancestry-paired LD-pruned variants,1.0376910003238136,MID,MID,cmp_55e72b65deff56f6,5.754766998375745,False,2.342384306410427,True,deming,APOB,gt_e89d07b40f69aeb9,GRCh37,True,True,6.628448584736653,False,9,0.7215517331199378,True,0.1,0.7777777777777778,0.6238214716262288,PRIMARY,0.20054523976678176,,,MID,APOB,Triglycerides,Pan-UKB,,14.298323036187115,0.004222,0.05655,9,APOB,Triglycerides,Pan-UKB,B
1000,1000,GBMI,GBMI::Asthma,Asthma,-0.33791181282317484,percentile bootstrap over ancestry-paired LD-pruned variants,1.1763481380614171,AMR,AMR,cmp_562bf6b74a067fe1,3.168450770722468,False,7.226872127008569,True,naive,IL5,gt_8eacc233dce7b2c8,GRCh38,True,True,7.359988937397523,False,7,0.4420400983972484,True,0.1,0.7142857142857143,0.6336901541444936,PRIMARY,0.3862979021116922,,,AMR,IL5,Asthma,GBMI,,8.654450977710926,0.0068207,0.059805,7,IL5,Asthma,GBMI,B
1000,1000,GBMI,GBMI::Asthma,Asthma,-0.33920901069787124,percentile bootstrap over ancestry-paired LD-pruned variants,1.1819940603740176,AMR,AMR,cmp_562bf6b74a067fe1,3.168450770722468,False,7.226872127008569,True,fiqt,IL5,gt_8eacc233dce7b2c8,GRCh38,True,True,7.359988937397523,False,7,0.4420400983972484,True,0.1,0.7142857142857143,0.6398725263606757,PRIMARY,0.3880691387879942,,,AMR,IL5,Asthma,GBMI,,8.654450977710926,0.0068207,0.059805,7,IL5,Asthma,GBMI,B
1000,1000,GBMI,GBMI::Asthma,Asthma,-0.7738108385050618,percentile bootstrap over ancestry-paired LD-pruned variants,1.194771819381933,AMR,AMR,cmp_562bf6b74a067fe1,3.168450770722468,False,7.226872127008569,True,deming,IL5,gt_8eacc233dce7b2c8,GRCh38,True,True,7.359988937397523,False,7,0.4420400983972484,True,0.1,0.7142857142857143,0.1364903855862326,PRIMARY,0.5021986815612235,,,AMR,IL5,Asthma,GBMI,,8.654450977710926,0.0068207,0.059805,7,IL5,Asthma,GBMI,B
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),-3.631803628601921,percentile bootstrap over ancestry-paired LD-pruned variants,1.86045931103345,MID,MID,cmp_58426512e8b1ab61,6.909338393690147,False,2.90620610280037,True,naive,SREBF1,gt_f49766f3ae4b8a2f,GRCh37,True,True,5.8036543821616595,False,3,0.2748209689448825,True,0.1,0.3333333333333333,0.6239815237449153,PRIMARY,1.4011132303852623,,,MID,SREBF1,Glycated haemoglobin (HbA1c),Pan-UKB,,15.368655057428679,0.003229,0.04837,3,SREBF1,Glycated haemoglobin (HbA1c),Pan-UKB,B
